WeekDay,Day,Month,Year,Tarih,Saat,Tuketim(MWh)
7,3,5,2020,3.05.2020,13:00,"22.586,89"
7,3,5,2020,3.05.2020,14:00,"23.020,00"
7,3,5,2020,3.05.2020,15:00,"23.330,66"
7,3,5,2020,3.05.2020,16:00,"23.949,38"
7,3,5,2020,3.05.2020,17:00,"25.040,76"
7,3,5,2020,3.05.2020,18:00,"27.188,15"
7,3,5,2020,3.05.2020,19:00,"28.500,11"
7,3,5,2020,3.05.2020,20:00,"28.031,78"
7,3,5,2020,3.05.2020,21:00,"27.953,35"
7,3,5,2020,3.05.2020,22:00,"27.156,98"
7,3,5,2020,3.05.2020,23:00,"26.199,32"
1,4,5,2020,4.05.2020,00:00,"25.584,08"
1,4,5,2020,4.05.2020,01:00,"24.839,49"
1,4,5,2020,4.05.2020,02:00,"24.867,20"
1,4,5,2020,4.05.2020,03:00,"24.493,06"
1,4,5,2020,4.05.2020,04:00,"23.477,96"
1,4,5,2020,4.05.2020,05:00,"21.992,60"
1,4,5,2020,4.05.2020,06:00,"20.659,98"
1,4,5,2020,4.05.2020,07:00,"21.508,68"
1,4,5,2020,4.05.2020,08:00,"24.865,62"
1,4,5,2020,4.05.2020,09:00,"27.181,55"
1,4,5,2020,4.05.2020,10:00,"28.320,16"
1,4,5,2020,4.05.2020,11:00,"29.270,45"
1,4,5,2020,4.05.2020,12:00,"28.935,85"
1,4,5,2020,4.05.2020,13:00,"29.717,87"
1,4,5,2020,4.05.2020,14:00,"30.490,22"
1,4,5,2020,4.05.2020,15:00,"30.651,19"
1,4,5,2020,4.05.2020,16:00,"30.963,59"
1,4,5,2020,4.05.2020,17:00,"31.310,02"
1,4,5,2020,4.05.2020,18:00,"31.680,79"
1,4,5,2020,4.05.2020,19:00,"32.470,39"
1,4,5,2020,4.05.2020,20:00,"31.891,64"
1,4,5,2020,4.05.2020,21:00,"32.023,95"
1,4,5,2020,4.05.2020,22:00,"31.265,60"
1,4,5,2020,4.05.2020,23:00,"30.094,85"
2,5,5,2020,5.05.2020,00:00,"29.165,93"
2,5,5,2020,5.05.2020,01:00,"27.806,49"
2,5,5,2020,5.05.2020,02:00,"27.679,61"
2,5,5,2020,5.05.2020,03:00,"27.113,63"
2,5,5,2020,5.05.2020,04:00,"26.322,54"
2,5,5,2020,5.05.2020,05:00,"24.462,81"
2,5,5,2020,5.05.2020,06:00,"23.048,69"
2,5,5,2020,5.05.2020,07:00,"23.277,08"
2,5,5,2020,5.05.2020,08:00,"25.859,73"
2,5,5,2020,5.05.2020,09:00,"27.373,41"
2,5,5,2020,5.05.2020,10:00,"28.419,40"
2,5,5,2020,5.05.2020,11:00,"28.960,08"
2,5,5,2020,5.05.2020,12:00,"28.479,43"
2,5,5,2020,5.05.2020,13:00,"29.262,73"
2,5,5,2020,5.05.2020,14:00,"30.195,20"
2,5,5,2020,5.05.2020,15:00,"30.253,08"
2,5,5,2020,5.05.2020,16:00,"30.480,15"
2,5,5,2020,5.05.2020,17:00,"30.624,93"
2,5,5,2020,5.05.2020,18:00,"31.307,75"
2,5,5,2020,5.05.2020,19:00,"31.793,56"
2,5,5,2020,5.05.2020,20:00,"31.451,23"
2,5,5,2020,5.05.2020,21:00,"31.575,90"
2,5,5,2020,5.05.2020,22:00,"30.563,57"
2,5,5,2020,5.05.2020,23:00,"29.626,13"
3,6,5,2020,6.05.2020,00:00,"28.817,36"
3,6,5,2020,6.05.2020,01:00,"27.715,74"
3,6,5,2020,6.05.2020,02:00,"27.427,69"
3,6,5,2020,6.05.2020,03:00,"26.940,75"
3,6,5,2020,6.05.2020,04:00,"26.052,04"
3,6,5,2020,6.05.2020,05:00,"24.431,73"
3,6,5,2020,6.05.2020,06:00,"22.988,69"
3,6,5,2020,6.05.2020,07:00,"23.273,41"
3,6,5,2020,6.05.2020,08:00,"25.572,91"
3,6,5,2020,6.05.2020,09:00,"27.239,33"
3,6,5,2020,6.05.2020,10:00,"27.753,14"
3,6,5,2020,6.05.2020,11:00,"28.540,86"
3,6,5,2020,6.05.2020,12:00,"28.137,84"
3,6,5,2020,6.05.2020,13:00,"28.761,52"
3,6,5,2020,6.05.2020,14:00,"29.510,49"
3,6,5,2020,6.05.2020,15:00,"29.539,72"
3,6,5,2020,6.05.2020,16:00,"30.014,06"
3,6,5,2020,6.05.2020,17:00,"30.314,07"
3,6,5,2020,6.05.2020,18:00,"31.017,11"
3,6,5,2020,6.05.2020,19:00,"31.865,26"
3,6,5,2020,6.05.2020,20:00,"31.574,27"
3,6,5,2020,6.05.2020,21:00,"31.749,15"
3,6,5,2020,6.05.2020,22:00,"30.893,47"
3,6,5,2020,6.05.2020,23:00,"30.058,22"
4,7,5,2020,7.05.2020,00:00,"29.056,48"
4,7,5,2020,7.05.2020,01:00,"27.970,95"
4,7,5,2020,7.05.2020,02:00,"27.726,15"
4,7,5,2020,7.05.2020,03:00,"27.129,76"
4,7,5,2020,7.05.2020,04:00,"26.306,88"
4,7,5,2020,7.05.2020,05:00,"24.542,52"
4,7,5,2020,7.05.2020,06:00,"23.128,93"
4,7,5,2020,7.05.2020,07:00,"23.304,13"
4,7,5,2020,7.05.2020,08:00,"25.917,45"
4,7,5,2020,7.05.2020,09:00,"27.637,44"
4,7,5,2020,7.05.2020,10:00,"28.624,26"
4,7,5,2020,7.05.2020,11:00,"29.658,93"
4,7,5,2020,7.05.2020,12:00,"29.536,17"
4,7,5,2020,7.05.2020,13:00,"30.582,76"
4,7,5,2020,7.05.2020,14:00,"31.443,48"
4,7,5,2020,7.05.2020,15:00,"31.507,90"
4,7,5,2020,7.05.2020,16:00,"31.427,37"
4,7,5,2020,7.05.2020,17:00,"31.505,84"
4,7,5,2020,7.05.2020,18:00,"31.615,71"
4,7,5,2020,7.05.2020,19:00,"32.191,64"
4,7,5,2020,7.05.2020,20:00,"31.807,91"
4,7,5,2020,7.05.2020,21:00,"31.996,80"
4,7,5,2020,7.05.2020,22:00,"31.190,43"
4,7,5,2020,7.05.2020,23:00,"30.096,75"
5,8,5,2020,8.05.2020,00:00,"28.823,89"
5,8,5,2020,8.05.2020,01:00,"27.867,03"
5,8,5,2020,8.05.2020,02:00,"27.799,32"
5,8,5,2020,8.05.2020,03:00,"27.108,78"
5,8,5,2020,8.05.2020,04:00,"26.221,67"
5,8,5,2020,8.05.2020,05:00,"24.542,32"
5,8,5,2020,8.05.2020,06:00,"23.139,22"
5,8,5,2020,8.05.2020,07:00,"23.334,62"
5,8,5,2020,8.05.2020,08:00,"25.910,58"
5,8,5,2020,8.05.2020,09:00,"27.529,80"
5,8,5,2020,8.05.2020,10:00,"27.933,39"
5,8,5,2020,8.05.2020,11:00,"28.860,92"
5,8,5,2020,8.05.2020,12:00,"28.438,05"
5,8,5,2020,8.05.2020,13:00,"29.294,85"
5,8,5,2020,8.05.2020,14:00,"30.504,06"
5,8,5,2020,8.05.2020,15:00,"30.448,27"
5,8,5,2020,8.05.2020,16:00,"30.671,43"
5,8,5,2020,8.05.2020,17:00,"30.950,90"
5,8,5,2020,8.05.2020,18:00,"31.058,46"
5,8,5,2020,8.05.2020,19:00,"31.685,50"
5,8,5,2020,8.05.2020,20:00,"31.464,30"
5,8,5,2020,8.05.2020,21:00,"31.466,13"
5,8,5,2020,8.05.2020,22:00,"30.411,30"
5,8,5,2020,8.05.2020,23:00,"29.346,55"
6,9,5,2020,9.05.2020,00:00,"28.355,07"
6,9,5,2020,9.05.2020,01:00,"27.285,61"
6,9,5,2020,9.05.2020,02:00,"26.937,68"
6,9,5,2020,9.05.2020,03:00,"26.309,66"
6,9,5,2020,9.05.2020,04:00,"25.342,75"
6,9,5,2020,9.05.2020,05:00,"23.416,64"
6,9,5,2020,9.05.2020,06:00,"21.722,26"
6,9,5,2020,9.05.2020,07:00,"21.211,21"
6,9,5,2020,9.05.2020,08:00,"21.657,34"
6,9,5,2020,9.05.2020,09:00,"21.838,66"
6,9,5,2020,9.05.2020,10:00,"22.320,00"
6,9,5,2020,9.05.2020,11:00,"22.898,85"
6,9,5,2020,9.05.2020,12:00,"23.088,35"
6,9,5,2020,9.05.2020,13:00,"23.994,63"
6,9,5,2020,9.05.2020,14:00,"24.520,28"
6,9,5,2020,9.05.2020,15:00,"24.808,20"
6,9,5,2020,9.05.2020,16:00,"25.415,59"
6,9,5,2020,9.05.2020,17:00,"26.402,35"
6,9,5,2020,9.05.2020,18:00,"27.972,52"
6,9,5,2020,9.05.2020,19:00,"29.499,82"
6,9,5,2020,9.05.2020,20:00,"28.860,33"
6,9,5,2020,9.05.2020,21:00,"29.210,51"
6,9,5,2020,9.05.2020,22:00,"28.406,86"
6,9,5,2020,9.05.2020,23:00,"27.206,13"
7,10,5,2020,10.05.2020,00:00,"26.276,08"
7,10,5,2020,10.05.2020,01:00,"25.140,01"
7,10,5,2020,10.05.2020,02:00,"25.185,61"
7,10,5,2020,10.05.2020,03:00,"24.585,00"
7,10,5,2020,10.05.2020,04:00,"23.336,61"
7,10,5,2020,10.05.2020,05:00,"21.324,52"
7,10,5,2020,10.05.2020,06:00,"19.789,23"
7,10,5,2020,10.05.2020,07:00,"18.757,53"
7,10,5,2020,10.05.2020,08:00,"18.050,22"
7,10,5,2020,10.05.2020,09:00,"18.098,28"
7,10,5,2020,10.05.2020,10:00,"18.187,11"
7,10,5,2020,10.05.2020,11:00,"18.872,01"
7,10,5,2020,10.05.2020,12:00,"19.285,57"
7,10,5,2020,10.05.2020,13:00,"20.111,51"
7,10,5,2020,10.05.2020,14:00,"20.883,75"
7,10,5,2020,10.05.2020,15:00,"21.519,65"
7,10,5,2020,10.05.2020,16:00,"22.469,65"
7,10,5,2020,10.05.2020,17:00,"24.039,53"
7,10,5,2020,10.05.2020,18:00,"26.467,82"
7,10,5,2020,10.05.2020,19:00,"28.236,14"
7,10,5,2020,10.05.2020,20:00,"28.216,79"
7,10,5,2020,10.05.2020,21:00,"28.332,30"
7,10,5,2020,10.05.2020,22:00,"27.520,26"
7,10,5,2020,10.05.2020,23:00,"26.766,80"
1,11,5,2020,11.05.2020,00:00,"26.344,50"
1,11,5,2020,11.05.2020,01:00,"25.579,00"
1,11,5,2020,11.05.2020,02:00,"25.406,19"
1,11,5,2020,11.05.2020,03:00,"24.876,69"
1,11,5,2020,11.05.2020,04:00,"23.861,08"
1,11,5,2020,11.05.2020,05:00,"22.338,17"
1,11,5,2020,11.05.2020,06:00,"21.125,90"
1,11,5,2020,11.05.2020,07:00,"21.709,74"
1,11,5,2020,11.05.2020,08:00,"25.132,28"
1,11,5,2020,11.05.2020,09:00,"26.935,06"
1,11,5,2020,11.05.2020,10:00,"27.665,57"
1,11,5,2020,11.05.2020,11:00,"28.103,67"
1,11,5,2020,11.05.2020,12:00,"27.670,36"
1,11,5,2020,11.05.2020,13:00,"28.571,60"
1,11,5,2020,11.05.2020,14:00,"29.459,86"
1,11,5,2020,11.05.2020,15:00,"29.666,89"
1,11,5,2020,11.05.2020,16:00,"30.030,69"
1,11,5,2020,11.05.2020,17:00,"30.644,19"
1,11,5,2020,11.05.2020,18:00,"31.264,81"
1,11,5,2020,11.05.2020,19:00,"32.165,03"
1,11,5,2020,11.05.2020,20:00,"31.739,99"
1,11,5,2020,11.05.2020,21:00,"31.912,72"
1,11,5,2020,11.05.2020,22:00,"31.301,20"
1,11,5,2020,11.05.2020,23:00,"30.337,83"
2,12,5,2020,12.05.2020,00:00,"29.328,44"
2,12,5,2020,12.05.2020,01:00,"28.071,83"
2,12,5,2020,12.05.2020,02:00,"27.914,67"
2,12,5,2020,12.05.2020,03:00,"26.983,37"
2,12,5,2020,12.05.2020,04:00,"26.182,43"
2,12,5,2020,12.05.2020,05:00,"24.280,86"
2,12,5,2020,12.05.2020,06:00,"22.877,07"
2,12,5,2020,12.05.2020,07:00,"23.413,05"
2,12,5,2020,12.05.2020,08:00,"25.826,35"
2,12,5,2020,12.05.2020,09:00,"27.312,23"
2,12,5,2020,12.05.2020,10:00,"27.598,28"
2,12,5,2020,12.05.2020,11:00,"28.281,32"
2,12,5,2020,12.05.2020,12:00,"27.724,62"
2,12,5,2020,12.05.2020,13:00,"28.673,87"
2,12,5,2020,12.05.2020,14:00,"29.681,74"
2,12,5,2020,12.05.2020,15:00,"29.850,90"
2,12,5,2020,12.05.2020,16:00,"30.535,80"
2,12,5,2020,12.05.2020,17:00,"31.083,40"
2,12,5,2020,12.05.2020,18:00,"31.661,53"
2,12,5,2020,12.05.2020,19:00,"32.431,97"
2,12,5,2020,12.05.2020,20:00,"31.893,32"
2,12,5,2020,12.05.2020,21:00,"32.262,92"
2,12,5,2020,12.05.2020,22:00,"31.651,02"
2,12,5,2020,12.05.2020,23:00,"30.641,29"
3,13,5,2020,13.05.2020,00:00,"29.653,44"
3,13,5,2020,13.05.2020,01:00,"28.408,88"
3,13,5,2020,13.05.2020,02:00,"28.221,92"
3,13,5,2020,13.05.2020,03:00,"27.321,43"
3,13,5,2020,13.05.2020,04:00,"26.574,47"
3,13,5,2020,13.05.2020,05:00,"24.858,13"
3,13,5,2020,13.05.2020,06:00,"23.656,06"
3,13,5,2020,13.05.2020,07:00,"24.014,48"
3,13,5,2020,13.05.2020,08:00,"26.302,70"
3,13,5,2020,13.05.2020,09:00,"27.652,68"
3,13,5,2020,13.05.2020,10:00,"28.479,78"
3,13,5,2020,13.05.2020,11:00,"29.192,88"
3,13,5,2020,13.05.2020,12:00,"28.272,81"
3,13,5,2020,13.05.2020,13:00,"28.751,81"
3,13,5,2020,13.05.2020,14:00,"29.700,43"
3,13,5,2020,13.05.2020,15:00,"30.292,85"
3,13,5,2020,13.05.2020,16:00,"30.705,21"
3,13,5,2020,13.05.2020,17:00,"31.098,51"
3,13,5,2020,13.05.2020,18:00,"31.729,46"
3,13,5,2020,13.05.2020,19:00,"32.712,32"
3,13,5,2020,13.05.2020,20:00,"32.294,07"
3,13,5,2020,13.05.2020,21:00,"32.650,98"
3,13,5,2020,13.05.2020,22:00,"31.868,85"
3,13,5,2020,13.05.2020,23:00,"30.952,90"
4,14,5,2020,14.05.2020,00:00,"29.654,33"
4,14,5,2020,14.05.2020,01:00,"28.569,86"
4,14,5,2020,14.05.2020,02:00,"28.268,56"
4,14,5,2020,14.05.2020,03:00,"27.370,27"
4,14,5,2020,14.05.2020,04:00,"26.614,99"
4,14,5,2020,14.05.2020,05:00,"24.812,11"
4,14,5,2020,14.05.2020,06:00,"23.606,27"
4,14,5,2020,14.05.2020,07:00,"23.814,13"
4,14,5,2020,14.05.2020,08:00,"26.537,74"
4,14,5,2020,14.05.2020,09:00,"28.054,28"
4,14,5,2020,14.05.2020,10:00,"28.629,95"
4,14,5,2020,14.05.2020,11:00,"29.486,18"
4,14,5,2020,14.05.2020,12:00,"28.767,50"
4,14,5,2020,14.05.2020,13:00,"29.610,97"
4,14,5,2020,14.05.2020,14:00,"30.392,52"
4,14,5,2020,14.05.2020,15:00,"30.853,42"
4,14,5,2020,14.05.2020,16:00,"31.308,87"
4,14,5,2020,14.05.2020,17:00,"31.952,85"
4,14,5,2020,14.05.2020,18:00,"32.577,43"
4,14,5,2020,14.05.2020,19:00,"33.509,02"
4,14,5,2020,14.05.2020,20:00,"32.961,79"
4,14,5,2020,14.05.2020,21:00,"33.160,40"
4,14,5,2020,14.05.2020,22:00,"32.424,54"
4,14,5,2020,14.05.2020,23:00,"31.454,48"
5,15,5,2020,15.05.2020,00:00,"29.866,82"
5,15,5,2020,15.05.2020,01:00,"29.011,24"
5,15,5,2020,15.05.2020,02:00,"28.421,38"
5,15,5,2020,15.05.2020,03:00,"27.674,78"
5,15,5,2020,15.05.2020,04:00,"26.809,79"
5,15,5,2020,15.05.2020,05:00,"25.014,42"
5,15,5,2020,15.05.2020,06:00,"23.884,93"
5,15,5,2020,15.05.2020,07:00,"24.216,42"
5,15,5,2020,15.05.2020,08:00,"26.890,91"
5,15,5,2020,15.05.2020,09:00,"28.589,10"
5,15,5,2020,15.05.2020,10:00,"29.135,62"
5,15,5,2020,15.05.2020,11:00,"29.669,81"
5,15,5,2020,15.05.2020,12:00,"29.003,34"
5,15,5,2020,15.05.2020,13:00,"29.856,70"
5,15,5,2020,15.05.2020,14:00,"31.136,61"
5,15,5,2020,15.05.2020,15:00,"31.603,25"
5,15,5,2020,15.05.2020,16:00,"31.959,06"
5,15,5,2020,15.05.2020,17:00,"32.283,64"
5,15,5,2020,15.05.2020,18:00,"32.703,70"
5,15,5,2020,15.05.2020,19:00,"33.536,90"
5,15,5,2020,15.05.2020,20:00,"32.956,35"
5,15,5,2020,15.05.2020,21:00,"33.253,20"
5,15,5,2020,15.05.2020,22:00,"32.108,47"
5,15,5,2020,15.05.2020,23:00,"31.057,29"
6,16,5,2020,16.05.2020,00:00,"29.347,36"
6,16,5,2020,16.05.2020,01:00,"28.864,44"
6,16,5,2020,16.05.2020,02:00,"28.385,73"
6,16,5,2020,16.05.2020,03:00,"27.282,15"
6,16,5,2020,16.05.2020,04:00,"26.273,67"
6,16,5,2020,16.05.2020,05:00,"24.149,67"
6,16,5,2020,16.05.2020,06:00,"22.924,34"
6,16,5,2020,16.05.2020,07:00,"22.881,00"
6,16,5,2020,16.05.2020,08:00,"24.326,07"
6,16,5,2020,16.05.2020,09:00,"25.074,01"
6,16,5,2020,16.05.2020,10:00,"25.826,00"
6,16,5,2020,16.05.2020,11:00,"26.398,61"
6,16,5,2020,16.05.2020,12:00,"26.428,49"
6,16,5,2020,16.05.2020,13:00,"27.471,11"
6,16,5,2020,16.05.2020,14:00,"28.300,69"
6,16,5,2020,16.05.2020,15:00,"28.814,80"
6,16,5,2020,16.05.2020,16:00,"29.410,35"
6,16,5,2020,16.05.2020,17:00,"30.326,27"
6,16,5,2020,16.05.2020,18:00,"31.654,19"
6,16,5,2020,16.05.2020,19:00,"32.935,41"
6,16,5,2020,16.05.2020,20:00,"32.161,14"
6,16,5,2020,16.05.2020,21:00,"32.188,20"
6,16,5,2020,16.05.2020,22:00,"31.305,64"
6,16,5,2020,16.05.2020,23:00,"30.113,52"
7,17,5,2020,17.05.2020,00:00,"28.922,42"
7,17,5,2020,17.05.2020,01:00,"27.911,86"
7,17,5,2020,17.05.2020,02:00,"27.556,82"
7,17,5,2020,17.05.2020,03:00,"26.602,40"
7,17,5,2020,17.05.2020,04:00,"25.372,84"
7,17,5,2020,17.05.2020,05:00,"23.399,61"
7,17,5,2020,17.05.2020,06:00,"21.838,52"
7,17,5,2020,17.05.2020,07:00,"21.472,99"
7,17,5,2020,17.05.2020,08:00,"21.547,52"
7,17,5,2020,17.05.2020,09:00,"21.902,16"
7,17,5,2020,17.05.2020,10:00,"22.440,56"
7,17,5,2020,17.05.2020,11:00,"23.304,85"
7,17,5,2020,17.05.2020,12:00,"23.651,87"
7,17,5,2020,17.05.2020,13:00,"24.672,99"
7,17,5,2020,17.05.2020,14:00,"25.753,33"
7,17,5,2020,17.05.2020,15:00,"26.486,85"
7,17,5,2020,17.05.2020,16:00,"27.197,05"
7,17,5,2020,17.05.2020,17:00,"28.663,59"
7,17,5,2020,17.05.2020,18:00,"30.360,19"
7,17,5,2020,17.05.2020,19:00,"31.802,96"
7,17,5,2020,17.05.2020,20:00,"31.481,96"
7,17,5,2020,17.05.2020,21:00,"31.349,23"
7,17,5,2020,17.05.2020,22:00,"30.657,57"
7,17,5,2020,17.05.2020,23:00,"29.582,26"
1,18,5,2020,18.05.2020,00:00,"28.685,30"
1,18,5,2020,18.05.2020,01:00,"27.658,71"
1,18,5,2020,18.05.2020,02:00,"27.087,31"
1,18,5,2020,18.05.2020,03:00,"26.160,48"
1,18,5,2020,18.05.2020,04:00,"25.018,29"
1,18,5,2020,18.05.2020,05:00,"23.078,23"
1,18,5,2020,18.05.2020,06:00,"21.973,72"
1,18,5,2020,18.05.2020,07:00,"22.213,49"
1,18,5,2020,18.05.2020,08:00,"24.240,54"
1,18,5,2020,18.05.2020,09:00,"25.530,96"
1,18,5,2020,18.05.2020,10:00,"26.385,71"
1,18,5,2020,18.05.2020,11:00,"27.107,90"
1,18,5,2020,18.05.2020,12:00,"27.076,96"
1,18,5,2020,18.05.2020,13:00,"27.945,27"
1,18,5,2020,18.05.2020,14:00,"29.071,15"
1,18,5,2020,18.05.2020,15:00,"29.773,01"
1,18,5,2020,18.05.2020,16:00,"30.278,59"
1,18,5,2020,18.05.2020,17:00,"30.853,14"
1,18,5,2020,18.05.2020,18:00,"31.626,55"
1,18,5,2020,18.05.2020,19:00,"32.535,18"
1,18,5,2020,18.05.2020,20:00,"31.974,95"
1,18,5,2020,18.05.2020,21:00,"32.092,98"
1,18,5,2020,18.05.2020,22:00,"31.332,53"
1,18,5,2020,18.05.2020,23:00,"29.634,34"
2,19,5,2020,19.05.2020,00:00,"28.912,23"
2,19,5,2020,19.05.2020,01:00,"27.882,81"
2,19,5,2020,19.05.2020,02:00,"27.496,64"
2,19,5,2020,19.05.2020,03:00,"26.478,57"
2,19,5,2020,19.05.2020,04:00,"25.282,15"
2,19,5,2020,19.05.2020,05:00,"23.252,81"
2,19,5,2020,19.05.2020,06:00,"22.084,93"
2,19,5,2020,19.05.2020,07:00,"22.008,43"
2,19,5,2020,19.05.2020,08:00,"22.948,84"
2,19,5,2020,19.05.2020,09:00,"23.543,60"
2,19,5,2020,19.05.2020,10:00,"24.475,63"
2,19,5,2020,19.05.2020,11:00,"25.150,72"
2,19,5,2020,19.05.2020,12:00,"25.355,98"
2,19,5,2020,19.05.2020,13:00,"26.268,89"
2,19,5,2020,19.05.2020,14:00,"27.148,88"
2,19,5,2020,19.05.2020,15:00,"27.757,64"
2,19,5,2020,19.05.2020,16:00,"28.585,79"
2,19,5,2020,19.05.2020,17:00,"29.191,57"
2,19,5,2020,19.05.2020,18:00,"30.432,21"
2,19,5,2020,19.05.2020,19:00,"31.670,85"
2,19,5,2020,19.05.2020,20:00,"31.370,75"
2,19,5,2020,19.05.2020,21:00,"31.577,82"
2,19,5,2020,19.05.2020,22:00,"31.040,66"
2,19,5,2020,19.05.2020,23:00,"30.283,87"
3,20,5,2020,20.05.2020,00:00,"29.470,01"
3,20,5,2020,20.05.2020,01:00,"28.619,67"
3,20,5,2020,20.05.2020,02:00,"28.141,69"
3,20,5,2020,20.05.2020,03:00,"27.214,30"
3,20,5,2020,20.05.2020,04:00,"26.189,05"
3,20,5,2020,20.05.2020,05:00,"24.332,99"
3,20,5,2020,20.05.2020,06:00,"23.403,10"
3,20,5,2020,20.05.2020,07:00,"24.113,13"
3,20,5,2020,20.05.2020,08:00,"27.439,34"
3,20,5,2020,20.05.2020,09:00,"29.670,72"
3,20,5,2020,20.05.2020,10:00,"30.572,17"
3,20,5,2020,20.05.2020,11:00,"31.366,46"
3,20,5,2020,20.05.2020,12:00,"31.091,85"
3,20,5,2020,20.05.2020,13:00,"32.040,86"
3,20,5,2020,20.05.2020,14:00,"33.322,59"
3,20,5,2020,20.05.2020,15:00,"33.826,64"
3,20,5,2020,20.05.2020,16:00,"34.332,18"
3,20,5,2020,20.05.2020,17:00,"34.381,70"
3,20,5,2020,20.05.2020,18:00,"34.164,20"
3,20,5,2020,20.05.2020,19:00,"34.657,83"
3,20,5,2020,20.05.2020,20:00,"34.111,05"
3,20,5,2020,20.05.2020,21:00,"34.373,37"
3,20,5,2020,20.05.2020,22:00,"33.668,09"
3,20,5,2020,20.05.2020,23:00,"32.468,30"
4,21,5,2020,21.05.2020,00:00,"31.416,37"
4,21,5,2020,21.05.2020,01:00,"30.301,28"
4,21,5,2020,21.05.2020,02:00,"29.560,67"
4,21,5,2020,21.05.2020,03:00,"28.468,26"
4,21,5,2020,21.05.2020,04:00,"27.550,98"
4,21,5,2020,21.05.2020,05:00,"25.720,64"
4,21,5,2020,21.05.2020,06:00,"24.875,54"
4,21,5,2020,21.05.2020,07:00,"25.226,03"
4,21,5,2020,21.05.2020,08:00,"28.021,74"
4,21,5,2020,21.05.2020,09:00,"29.871,82"
4,21,5,2020,21.05.2020,10:00,"30.786,28"
4,21,5,2020,21.05.2020,11:00,"31.282,13"
4,21,5,2020,21.05.2020,12:00,"30.824,28"
4,21,5,2020,21.05.2020,13:00,"31.614,83"
4,21,5,2020,21.05.2020,14:00,"32.363,46"
4,21,5,2020,21.05.2020,15:00,"32.721,83"
4,21,5,2020,21.05.2020,16:00,"32.866,97"
4,21,5,2020,21.05.2020,17:00,"32.866,09"
4,21,5,2020,21.05.2020,18:00,"32.983,17"
4,21,5,2020,21.05.2020,19:00,"33.405,37"
4,21,5,2020,21.05.2020,20:00,"32.979,30"
4,21,5,2020,21.05.2020,21:00,"33.423,41"
4,21,5,2020,21.05.2020,22:00,"32.777,57"
4,21,5,2020,21.05.2020,23:00,"31.968,49"
5,22,5,2020,22.05.2020,00:00,"30.576,59"
5,22,5,2020,22.05.2020,01:00,"29.508,80"
5,22,5,2020,22.05.2020,02:00,"28.915,15"
5,22,5,2020,22.05.2020,03:00,"27.850,90"
5,22,5,2020,22.05.2020,04:00,"26.728,66"
5,22,5,2020,22.05.2020,05:00,"24.936,77"
5,22,5,2020,22.05.2020,06:00,"23.805,55"
5,22,5,2020,22.05.2020,07:00,"24.372,38"
5,22,5,2020,22.05.2020,08:00,"26.654,48"
5,22,5,2020,22.05.2020,09:00,"28.474,06"
5,22,5,2020,22.05.2020,10:00,"29.285,67"
5,22,5,2020,22.05.2020,11:00,"29.802,90"
5,22,5,2020,22.05.2020,12:00,"29.184,51"
5,22,5,2020,22.05.2020,13:00,"29.664,09"
5,22,5,2020,22.05.2020,14:00,"29.772,14"
5,22,5,2020,22.05.2020,15:00,"29.597,39"
5,22,5,2020,22.05.2020,16:00,"29.520,41"
5,22,5,2020,22.05.2020,17:00,"29.230,85"
5,22,5,2020,22.05.2020,18:00,"29.216,16"
5,22,5,2020,22.05.2020,19:00,"30.006,38"
5,22,5,2020,22.05.2020,20:00,"29.627,31"
5,22,5,2020,22.05.2020,21:00,"29.890,89"
5,22,5,2020,22.05.2020,22:00,"28.944,25"
5,22,5,2020,22.05.2020,23:00,"27.673,16"
6,23,5,2020,23.05.2020,00:00,"26.293,86"
6,23,5,2020,23.05.2020,01:00,"25.247,09"
6,23,5,2020,23.05.2020,02:00,"24.638,82"
6,23,5,2020,23.05.2020,03:00,"23.537,95"
6,23,5,2020,23.05.2020,04:00,"22.407,13"
6,23,5,2020,23.05.2020,05:00,"20.298,43"
6,23,5,2020,23.05.2020,06:00,"18.875,31"
6,23,5,2020,23.05.2020,07:00,"17.933,78"
6,23,5,2020,23.05.2020,08:00,"17.352,54"
6,23,5,2020,23.05.2020,09:00,"17.646,34"
6,23,5,2020,23.05.2020,10:00,"18.170,59"
6,23,5,2020,23.05.2020,11:00,"18.917,20"
6,23,5,2020,23.05.2020,12:00,"19.435,51"
6,23,5,2020,23.05.2020,13:00,"20.068,88"
6,23,5,2020,23.05.2020,14:00,"20.843,14"
6,23,5,2020,23.05.2020,15:00,"21.466,64"
6,23,5,2020,23.05.2020,16:00,"22.385,60"
6,23,5,2020,23.05.2020,17:00,"23.261,78"
6,23,5,2020,23.05.2020,18:00,"24.730,86"
6,23,5,2020,23.05.2020,19:00,"26.083,83"
6,23,5,2020,23.05.2020,20:00,"25.976,36"
6,23,5,2020,23.05.2020,21:00,"26.163,39"
6,23,5,2020,23.05.2020,22:00,"25.360,66"
6,23,5,2020,23.05.2020,23:00,"24.345,80"
7,24,5,2020,24.05.2020,00:00,"23.133,94"
7,24,5,2020,24.05.2020,01:00,"21.629,71"
7,24,5,2020,24.05.2020,02:00,"20.243,88"
7,24,5,2020,24.05.2020,03:00,"19.276,62"
7,24,5,2020,24.05.2020,04:00,"18.757,22"
7,24,5,2020,24.05.2020,05:00,"17.735,26"
7,24,5,2020,24.05.2020,06:00,"17.063,70"
